Category,Size,File,Algorithm,Time(us),Comparisons,Swaps
random,1000,data_255.txt,InsertionSort,823,246583,245586
random,1000,data_255.txt,QuickSort,97,10708,6744
random,1000,data_255.txt,MergeSort,267,8683,8683
random,1000,data_256.txt,InsertionSort,819,245417,244420
random,1000,data_256.txt,QuickSort,97,11241,6018
random,1000,data_256.txt,MergeSort,265,8715,8715
random,1000,data_257.txt,InsertionSort,869,256179,255186
random,1000,data_257.txt,QuickSort,105,11951,7939
random,1000,data_257.txt,MergeSort,273,8690,8690
random,1000,data_258.txt,InsertionSort,843,246028,245036
random,1000,data_258.txt,QuickSort,95,10352,5236
random,1000,data_258.txt,MergeSort,272,8720,8720
random,1000,data_259.txt,InsertionSort,1494,258277,257281
random,1000,data_259.txt,QuickSort,94,10410,5535
random,1000,data_259.txt,MergeSort,270,8706,8706
random,1000,data_26.txt,InsertionSort,812,241143,240152
random,1000,data_26.txt,QuickSort,97,10900,6054
random,1000,data_26.txt,MergeSort,266,8713,8713
random,1000,data_260.txt,InsertionSort,830,246611,245617
random,1000,data_260.txt,QuickSort,98,11665,6812
random,1000,data_260.txt,MergeSort,265,8698,8698
random,1000,data_261.txt,InsertionSort,851,249143,248151
random,1000,data_261.txt,QuickSort,102,10667,6316
random,1000,data_261.txt,MergeSort,283,8735,8735
random,1000,data_262.txt,InsertionSort,853,250215,249221
random,1000,data_262.txt,QuickSort,110,12211,8071
random,1000,data_262.txt,MergeSort,266,8730,8730
random,1000,data_263.txt,InsertionSort,842,250701,249706
random,1000,data_263.txt,QuickSort,99,10948,6337
random,1000,data_263.txt,MergeSort,272,8723,8723
random,1000,data_264.txt,InsertionSort,1557,256372,255376
random,1000,data_264.txt,QuickSort,112,11330,6829
random,1000,data_264.txt,MergeSort,368,8724,8724
random,1000,data_265.txt,InsertionSort,826,252194,251203
random,1000,data_265.txt,QuickSort,92,10785,6216
random,1000,data_265.txt,MergeSort,259,8683,8683
random,1000,data_266.txt,InsertionSort,811,247473,246481
random,1000,data_266.txt,QuickSort,95,10740,6474
random,1000,data_266.txt,MergeSort,257,8697,8697
random,1000,data_267.txt,InsertionSort,825,251849,250861
random,1000,data_267.txt,QuickSort,90,10414,5573
random,1000,data_267.txt,MergeSort,256,8686,8686
random,1000,data_268.txt,InsertionSort,807,247786,246794
random,1000,data_268.txt,QuickSort,100,11609,6932
random,1000,data_268.txt,MergeSort,264,8735,8735
random,1000,data_269.txt,InsertionSort,854,251677,250688
random,1000,data_269.txt,QuickSort,96,10836,5561
random,1000,data_269.txt,MergeSort,264,8696,8696
random,1000,data_27.txt,InsertionSort,872,255688,254697
random,1000,data_27.txt,QuickSort,95,11160,5691
random,1000,data_27.txt,MergeSort,267,8693,8693
random,1000,data_270.txt,InsertionSort,872,256347,255355
random,1000,data_270.txt,QuickSort,98,10265,5529
random,1000,data_270.txt,MergeSort,353,8714,8714
random,1000,data_271.txt,InsertionSort,871,251859,250868
random,1000,data_271.txt,QuickSort,108,11804,7769
random,1000,data_271.txt,MergeSort,274,8711,8711
random,1000,data_272.txt,InsertionSort,872,253598,252604
random,1000,data_272.txt,QuickSort,99,10706,6111
random,1000,data_272.txt,MergeSort,273,8706,8706
random,1000,data_273.txt,InsertionSort,860,249874,248880
random,1000,data_273.txt,QuickSort,100,11082,6248
random,1000,data_273.txt,MergeSort,274,8694,8694
random,1000,data_274.txt,InsertionSort,857,247813,246822
random,1000,data_274.txt,QuickSort,102,10855,6389
random,1000,data_274.txt,MergeSort,276,8679,8679
random,1000,data_275.txt,InsertionSort,862,249672,248679
random,1000,data_275.txt,QuickSort,98,9953,5767
random,1000,data_275.txt,MergeSort,273,8700,8700
random,1000,data_276.txt,InsertionSort,864,248073,247083
random,1000,data_276.txt,QuickSort,99,12149,5803
random,1000,data_276.txt,MergeSort,273,8687,8687
random,1000,data_277.txt,InsertionSort,834,242686,241694
random,1000,data_277.txt,QuickSort,107,11050,6189
random,1000,data_277.txt,MergeSort,271,8675,8675
random,1000,data_278.txt,InsertionSort,1468,251545,250555
random,1000,data_278.txt,QuickSort,96,10926,5931
random,1000,data_278.txt,MergeSort,278,8747,8747
random,1000,data_279.txt,InsertionSort,829,246386,245390
random,1000,data_279.txt,QuickSort,94,10163,5686
random,1000,data_279.txt,MergeSort,320,8719,8719
random,1000,data_28.txt,InsertionSort,891,253887,252896
random,1000,data_28.txt,QuickSort,99,11118,5706
random,1000,data_28.txt,MergeSort,266,8679,8679
random,1000,data_280.txt,InsertionSort,810,241753,240759
random,1000,data_280.txt,QuickSort,97,10677,5589
random,1000,data_280.txt,MergeSort,268,8731,8731
random,1000,data_281.txt,InsertionSort,1362,260871,259879
random,1000,data_281.txt,QuickSort,89,11186,5679
random,1000,data_281.txt,MergeSort,246,8693,8693
random,1000,data_282.txt,InsertionSort,767,251319,250325
random,1000,data_282.txt,QuickSort,109,10835,6034
random,1000,data_282.txt,MergeSort,234,8730,8730
random,1000,data_283.txt,InsertionSort,779,249294,248300
random,1000,data_283.txt,QuickSort,121,11550,6051
random,1000,data_283.txt,MergeSort,252,8687,8687
random,1000,data_284.txt,InsertionSort,779,245015,244024
random,1000,data_284.txt,QuickSort,95,10969,5996
random,1000,data_284.txt,MergeSort,256,8731,8731
random,1000,data_285.txt,InsertionSort,791,248734,247739
random,1000,data_285.txt,QuickSort,96,11420,7219
random,1000,data_285.txt,MergeSort,252,8691,8691
random,1000,data_286.txt,InsertionSort,781,238282,237283
random,1000,data_286.txt,QuickSort,96,11250,6566
random,1000,data_286.txt,MergeSort,257,8710,8710
random,1000,data_287.txt,InsertionSort,810,245911,244920
random,1000,data_287.txt,QuickSort,97,11581,6689
random,1000,data_287.txt,MergeSort,263,8706,8706
random,1000,data_288.txt,InsertionSort,846,252746,251758
random,1000,data_288.txt,QuickSort,100,10989,6650
random,1000,data_288.txt,MergeSort,431,8687,8687
random,1000,data_289.txt,InsertionSort,887,253502,252509
random,1000,data_289.txt,QuickSort,105,11555,6713
random,1000,data_289.txt,MergeSort,389,8717,8717
random,1000,data_29.txt,InsertionSort,1300,253082,252088
random,1000,data_29.txt,QuickSort,145,11294,6386
random,1000,data_29.txt,MergeSort,453,8713,8713
random,1000,data_290.txt,InsertionSort,976,260204,259210
random,1000,data_290.txt,QuickSort,86,10804,6000
random,1000,data_290.txt,MergeSort,445,8674,8674
random,1000,data_291.txt,InsertionSort,1165,246611,245621
random,1000,data_291.txt,QuickSort,85,11844,6678
random,1000,data_291.txt,MergeSort,237,8714,8714
random,1000,data_292.txt,InsertionSort,721,242447,241454
random,1000,data_292.txt,QuickSort,94,10238,5619
random,1000,data_292.txt,MergeSort,241,8679,8679
random,1000,data_293.txt,InsertionSort,763,251706,250709
random,1000,data_293.txt,QuickSort,94,11342,6649
random,1000,data_293.txt,MergeSort,252,8749,8749
random,1000,data_294.txt,InsertionSort,785,245135,244140
random,1000,data_294.txt,QuickSort,90,10582,5664
random,1000,data_294.txt,MergeSort,251,8687,8687
random,1000,data_295.txt,InsertionSort,821,252821,251828
random,1000,data_295.txt,QuickSort,93,10614,6395
random,1000,data_295.txt,MergeSort,252,8714,8714
random,1000,data_296.txt,InsertionSort,788,248388,247402
random,1000,data_296.txt,QuickSort,92,9826,5468
random,1000,data_296.txt,MergeSort,254,8711,8711
random,1000,data_297.txt,InsertionSort,818,248520,247524
random,1000,data_297.txt,QuickSort,89,11052,5678
random,1000,data_297.txt,MergeSort,253,8692,8692
random,1000,data_298.txt,InsertionSort,764,248590,247597
random,1000,data_298.txt,QuickSort,88,10430,5964
random,1000,data_298.txt,MergeSort,252,8713,8713
random,1000,data_299.txt,InsertionSort,796,247507,246516
random,1000,data_299.txt,QuickSort,98,11386,6722
random,1000,data_299.txt,MergeSort,256,8699,8699
random,1000,data_3.txt,InsertionSort,832,260435,259441
random,1000,data_3.txt,QuickSort,89,10926,5378
random,1000,data_3.txt,MergeSort,351,8688,8688
random,1000,data_30.txt,InsertionSort,1374,249225,248236
random,1000,data_30.txt,QuickSort,88,11743,5721
random,1000,data_30.txt,MergeSort,246,8679,8679
random,1000,data_31.txt,InsertionSort,767,249887,248892
random,1000,data_31.txt,QuickSort,87,10399,5287
random,1000,data_31.txt,MergeSort,239,8679,8679
random,1000,data_32.txt,InsertionSort,753,244288,243296
random,1000,data_32.txt,QuickSort,98,9932,5417
random,1000,data_32.txt,MergeSort,240,8700,8700
random,1000,data_33.txt,InsertionSort,769,248476,247482
random,1000,data_33.txt,QuickSort,88,10935,5851
random,1000,data_33.txt,MergeSort,249,8710,8710
random,1000,data_34.txt,InsertionSort,804,252065,251075
random,1000,data_34.txt,QuickSort,97,11699,6613
random,1000,data_34.txt,MergeSort,320,8707,8707
random,1000,data_35.txt,InsertionSort,841,261772,260782
random,1000,data_35.txt,QuickSort,93,9987,5691
random,1000,data_35.txt,MergeSort,266,8699,8699
random,1000,data_36.txt,InsertionSort,782,245951,244956
random,1000,data_36.txt,QuickSort,98,11434,6834
random,1000,data_36.txt,MergeSort,255,8712,8712
random,1000,data_37.txt,InsertionSort,810,251484,250487
random,1000,data_37.txt,QuickSort,98,11065,6417
random,1000,data_37.txt,MergeSort,266,8708,8708
random,1000,data_38.txt,InsertionSort,845,254724,253731
random,1000,data_38.txt,QuickSort,96,10430,6105
random,1000,data_38.txt,MergeSort,264,8720,8720
random,1000,data_39.txt,InsertionSort,827,250336,249341
random,1000,data_39.txt,QuickSort,95,10618,5938
random,1000,data_39.txt,MergeSort,264,8705,8705
random,1000,data_4.txt,InsertionSort,910,252205,251210
random,1000,data_4.txt,QuickSort,97,11451,6314
random,1000,data_4.txt,MergeSort,261,8711,8711
random,1000,data_40.txt,InsertionSort,815,242244,241248
random,1000,data_40.txt,QuickSort,97,10657,6426
random,1000,data_40.txt,MergeSort,265,8711,8711
random,1000,data_41.txt,InsertionSort,838,248045,247048
random,1000,data_41.txt,QuickSort,99,10974,6751
random,1000,data_41.txt,MergeSort,270,8707,8707
random,1000,data_42.txt,InsertionSort,822,246244,245249
random,1000,data_42.txt,QuickSort,98,11993,6661
random,1000,data_42.txt,MergeSort,265,8692,8692
random,1000,data_43.txt,InsertionSort,834,247252,246256
random,1000,data_43.txt,QuickSort,100,11892,6388
random,1000,data_43.txt,MergeSort,273,8695,8695
random,1000,data_44.txt,InsertionSort,873,247838,246844
random,1000,data_44.txt,QuickSort,100,10580,5740
random,1000,data_44.txt,MergeSort,334,8711,8711
random,1000,data_45.txt,InsertionSort,777,242358,241364
random,1000,data_45.txt,QuickSort,91,12371,5693
random,1000,data_45.txt,MergeSort,261,8711,8711
random,1000,data_46.txt,InsertionSort,830,257614,256619
random,1000,data_46.txt,QuickSort,93,10413,5729
random,1000,data_46.txt,MergeSort,259,8706,8706
random,1000,data_47.txt,InsertionSort,880,259668,258671
random,1000,data_47.txt,QuickSort,94,11122,6105
random,1000,data_47.txt,MergeSort,257,8703,8703
random,1000,data_48.txt,InsertionSort,843,252489,251496
random,1000,data_48.txt,QuickSort,96,10530,5563
random,1000,data_48.txt,MergeSort,269,8742,8742
random,1000,data_49.txt,InsertionSort,855,256400,255408
random,1000,data_49.txt,QuickSort,96,11050,6048
random,1000,data_49.txt,MergeSort,271,8714,8714
random,1000,data_5.txt,InsertionSort,849,249524,248534
random,1000,data_5.txt,QuickSort,87,10295,6064
random,1000,data_5.txt,MergeSort,242,8703,8703
random,1000,data_50.txt,InsertionSort,864,255330,254338
random,1000,data_50.txt,QuickSort,97,13160,5642
random,1000,data_50.txt,MergeSort,273,8697,8697
random,1000,data_51.txt,InsertionSort,826,248591,247598
random,1000,data_51.txt,QuickSort,96,10724,6247
random,1000,data_51.txt,MergeSort,263,8694,8694
random,1000,data_52.txt,InsertionSort,814,243444,242455
random,1000,data_52.txt,QuickSort,93,11093,5647
random,1000,data_52.txt,MergeSort,267,8715,8715
random,1000,data_53.txt,InsertionSort,824,247367,246375
random,1000,data_53.txt,QuickSort,89,11034,5135
random,1000,data_53.txt,MergeSort,259,8693,8693
random,1000,data_54.txt,InsertionSort,804,243279,242288
random,1000,data_54.txt,QuickSort,95,10293,5741
random,1000,data_54.txt,MergeSort,267,8685,8685
random,1000,data_55.txt,InsertionSort,846,250618,249623
random,1000,data_55.txt,QuickSort,99,11202,6784
random,1000,data_55.txt,MergeSort,263,8704,8704
random,1000,data_56.txt,InsertionSort,855,258143,257152
random,1000,data_56.txt,QuickSort,96,11246,6237
random,1000,data_56.txt,MergeSort,264,8679,8679
random,1000,data_57.txt,InsertionSort,858,254012,253018
random,1000,data_57.txt,QuickSort,99,11388,6689
random,1000,data_57.txt,MergeSort,283,8702,8702
random,1000,data_58.txt,InsertionSort,878,261478,260488
random,1000,data_58.txt,QuickSort,95,10206,5648
random,1000,data_58.txt,MergeSort,268,8736,8736
random,1000,data_59.txt,InsertionSort,864,255564,254572
random,1000,data_59.txt,QuickSort,99,11979,6215
random,1000,data_59.txt,MergeSort,275,8723,8723
random,1000,data_6.txt,InsertionSort,880,256227,255238
random,1000,data_6.txt,QuickSort,102,11538,6208
random,1000,data_6.txt,MergeSort,256,8685,8685
random,1000,data_60.txt,InsertionSort,882,262455,261464
random,1000,data_60.txt,QuickSort,105,12263,7474
random,1000,data_60.txt,MergeSort,267,8701,8701
random,1000,data_61.txt,InsertionSort,821,247621,246633
random,1000,data_61.txt,QuickSort,96,10482,5580
random,1000,data_61.txt,MergeSort,262,8719,8719
random,1000,data_62.txt,InsertionSort,824,246515,245521
random,1000,data_62.txt,QuickSort,98,11275,6399
random,1000,data_62.txt,MergeSort,263,8730,8730
random,1000,data_63.txt,InsertionSort,810,242137,241149
random,1000,data_63.txt,QuickSort,119,11620,6977
random,1000,data_63.txt,MergeSort,270,8717,8717
random,1000,data_64.txt,InsertionSort,835,249153,248158
random,1000,data_64.txt,QuickSort,92,10740,5590
random,1000,data_64.txt,MergeSort,263,8712,8712
random,1000,data_65.txt,InsertionSort,1316,255811,254817
random,1000,data_65.txt,QuickSort,94,11493,7196
random,1000,data_65.txt,MergeSort,259,8713,8713
random,1000,data_66.txt,InsertionSort,787,250390,249401
random,1000,data_66.txt,QuickSort,98,11578,7540
random,1000,data_66.txt,MergeSort,251,8721,8721
random,1000,data_67.txt,InsertionSort,1335,250198,249204
random,1000,data_67.txt,QuickSort,95,10729,6110
random,1000,data_67.txt,MergeSort,249,8697,8697
random,1000,data_68.txt,InsertionSort,790,246858,245864
random,1000,data_68.txt,QuickSort,92,11036,6187
random,1000,data_68.txt,MergeSort,251,8710,8710
random,1000,data_69.txt,InsertionSort,843,256249,255257
random,1000,data_69.txt,QuickSort,98,12090,6586
random,1000,data_69.txt,MergeSort,260,8709,8709
random,1000,data_7.txt,InsertionSort,831,254929,253938
random,1000,data_7.txt,QuickSort,100,10775,6131
random,1000,data_7.txt,MergeSort,277,8694,8694
random,1000,data_70.txt,InsertionSort,831,247022,246028
random,1000,data_70.txt,QuickSort,91,9971,4941
random,1000,data_70.txt,MergeSort,263,8725,8725
random,1000,data_71.txt,InsertionSort,862,251517,250523
random,1000,data_71.txt,QuickSort,98,11618,6081
random,1000,data_71.txt,MergeSort,269,8723,8723
random,1000,data_72.txt,InsertionSort,909,260743,259746
random,1000,data_72.txt,QuickSort,98,10709,6142
random,1000,data_72.txt,MergeSort,273,8724,8724
random,1000,data_73.txt,InsertionSort,856,249378,248391
random,1000,data_73.txt,QuickSort,96,10382,5525
random,1000,data_73.txt,MergeSort,271,8703,8703
random,1000,data_74.txt,InsertionSort,868,249816,248822
random,1000,data_74.txt,QuickSort,102,11814,6461
random,1000,data_74.txt,MergeSort,456,8682,8682
random,1000,data_75.txt,InsertionSort,822,249244,248251
random,1000,data_75.txt,QuickSort,93,10279,6326
random,1000,data_75.txt,MergeSort,252,8718,8718
random,1000,data_76.txt,InsertionSort,793,259180,258190
random,1000,data_76.txt,QuickSort,87,10190,5816
random,1000,data_76.txt,MergeSort,244,8731,8731
random,1000,data_77.txt,InsertionSort,841,254801,253807
random,1000,data_77.txt,QuickSort,89,10541,5646
random,1000,data_77.txt,MergeSort,250,8702,8702
random,1000,data_78.txt,InsertionSort,781,245263,244266
random,1000,data_78.txt,QuickSort,91,11060,5827
random,1000,data_78.txt,MergeSort,253,8691,8691
random,1000,data_79.txt,InsertionSort,848,247858,246868
random,1000,data_79.txt,QuickSort,99,10586,5512
random,1000,data_79.txt,MergeSort,271,8693,8693
random,1000,data_8.txt,InsertionSort,836,248918,247925
random,1000,data_8.txt,QuickSort,100,10560,6313
random,1000,data_8.txt,MergeSort,269,8711,8711
random,1000,data_80.txt,InsertionSort,842,245216,244221
random,1000,data_80.txt,QuickSort,96,11036,5351
random,1000,data_80.txt,MergeSort,270,8686,8686
random,1000,data_81.txt,InsertionSort,878,253613,252621
random,1000,data_81.txt,QuickSort,99,12833,5706
random,1000,data_81.txt,MergeSort,274,8687,8687
random,1000,data_82.txt,InsertionSort,880,253891,252898
random,1000,data_82.txt,QuickSort,103,10666,6112
random,1000,data_82.txt,MergeSort,277,8716,8716
random,1000,data_83.txt,InsertionSort,874,252382,251391
random,1000,data_83.txt,QuickSort,106,10328,6506
random,1000,data_83.txt,MergeSort,279,8732,8732
random,1000,data_84.txt,InsertionSort,867,254582,253591
random,1000,data_84.txt,QuickSort,97,11027,6501
random,1000,data_84.txt,MergeSort,257,8688,8688
random,1000,data_85.txt,InsertionSort,829,253264,252270
random,1000,data_85.txt,QuickSort,94,11280,6222
random,1000,data_85.txt,MergeSort,267,8700,8700
random,1000,data_86.txt,InsertionSort,821,253574,252584
random,1000,data_86.txt,QuickSort,97,12104,6793
